nm_suplier,nm_barang,satuan,qty,dimensi
"Excel Meg Indo, PT",Abacell 18 EC 10 X 1 ltr,Btl,2466,10
"Excel Meg Indo, PT",Abacell 18 EC 20 X 500 ml,Btl,1070,20
"Excel Meg Indo, PT",Abacell 18 EC 40 X 250 ml,Btl,580,40
"Excel Meg Indo, PT",Abacell 18 EC 50 X 100 ml,Btl,4965,50
"Artha Buana Mandiri/Graha Niaga Mandiri, CV",Abacyper 30/125 EC 48 X 100 ml,Btl,0,48
"Advansia Indotani, PT",Abado 50 WP 20 X 20 X 10 gr*,Pack,4657,400
"Advansia Indotani, PT",Abado 50 WP 20 X 6 X 40 gr*,Pack,1194,120
"Advansia Indotani, PT",Abenz 22 EC 100 X 100 ml,Btl,964,100
"Advansia Indotani, PT",Abenz 22 EC 40 X 250 ml,Btl,3845,40
"Advansia Indotani, PT",Abojo 60 WP 10 X 20 X 50 gr,Pack,0,200
"Advansia Indotani, PT",Abojo 60 WP 100 X 100 gr,Pack,17271,100
"Corteva Agriscience Indonesia, PT",Acapela System 280 SC 50 X 100 ml,Btl,20650,50
"Sarana Tani Indonesia Makmur, PT",Accora 100 EC 15 X 1 ltr (Sample),Btl,1,15
"Sarana Tani Indonesia Makmur, PT",Accora 100 EC 15 X 1 ltr*,Btl,1,15
"Sarana Tani Indonesia Makmur, PT",Accora 100 EC 20 X 500 ml*,Btl,115,20
"Benih Berkah Berseri, PT",Accora 100 EC 20 X 500 ml*,Btl,0,20
"Imta Sukses Abadi, PT",Accu Isatech Isa 8-12,Pcs,3,1
"Widjaya, UD",Accu Kayaba Kering 12A - 12 Volt,Pcs,1,1
"Imta Sukses Abadi, PT",Accu Sprayer Elektrik 5L 12V 1.3A,Pcs,73,1
"Sinar General Industries, PT",Ace One 75 SP 25 X 400 gr*,Pack,2033,25
"Sinar General Industries, PT",Ace One 75 SP 50 X 100 gr*,Pack,1638,50
"Advansia Indotani, PT",Achlor 4/36 WP 60 X 100 gr,Pack,120,60
"Asiana Chemicalindo Lestari, PT",ACL 6 865 SL 25 X 400 ml*,Btl,261,25
"Asiana Chemicalindo Lestari, PT",ACL 6 865 SL 50 X 200 ml*,Btl,562,50
"BASF Indonesia, PT",Acrobat WP 20 X 6 X 40 gr,Pack,46196,120
"Agro Natural Technology, PT",Actigrow 12 X 1 ltr*,Btl,984,12
"Agro Natural Technology, PT",Actigrow 20 X 500 ml*,Btl,1860,20
"Bayer Indonesia, PT",Adengo SC465 100 X 100 ml,Btl,0,100
"Advansia Indotani, PT",Adoca 150 SC 100 X 100 ml*,Btl,0,100
"Advansia Indotani, PT",Adoca 150 SC 40 X 250 ml*,Btl,0,40
"Bioworld Biosciencen ML, PT",Adrift 125 EC 40 X 250 ml,Btl,190,40
"Bioworld Biosciencen ML, PT",Adrift 125 EC 50 X 100 ml,Btl,52,50
"Advansia Indotani, PT",Afonil 50 SC 100 X 100 ml,Btl,1684,100
"Advansia Indotani, PT",Afonil 50 SC 100 X 50 ml,Btl,2165,100
"Advansia Indotani, PT",Afonil 50 SC 20 X 500 ml,Btl,133,20
"Advansia Indotani, PT",Afonil 50 SC 40 X 250 ml,Btl,628,40
"Agro Guna Makmur, PT",Agapro 214/66 SL 40 X 200 ml*,Btl,480,40
"Agro Guna Makmur, PT",Agapro 214/66 SL 50 X 80 ml*,Btl,500,50
"Royal Agro Indonesia, PT",Agil 100 EC 100 X 100 ml,Btl,0,100
"Royal Agro Indonesia, PT",Agil 100 EC 40 X 250 ml,Btl,0,40
"Bayer Indonesia, PT",Agridex 715 EC 12 X 1 ltr,Btl,2058,12
"Syngenta Indonesia, PT",Agrimec 18 EC 100 X 50 ml,Btl,0,100
"Syngenta Indonesia, PT",Agrimec 18 EC 40 X 250 ml,Btl,13885,40
"Syngenta Indonesia, PT",Agrimec 18 EC 50 X 100 ml,Btl,0,50
"Agriculture Constraction Indonesia, PT",Agrimore K 500 gr (Sample),Pack,0,1
"Agriculture Constraction Indonesia, PT",Agrimore P 500 gr (Sample),Pack,0,1
"Bayer Indonesia, PT",Agristik 400 L 12 X 1 ltr,Btl,569,12
"Global Agrotech, PT",Agrogib 40 SL 30 X 15 X 35 ml,Btl,29663,450
sarana promosi,Agromil 710 EC 20 X 1 ltr,Btl,0,20
"Advansia Indotani, PT",Agus 500 SC 100 X 100 ml*,Btl,14308,100
"Advansia Indotani, PT",Agus 500 SC 40 X 250 ml*,Btl,10998,40
"Sinergi Chem Indonesia, PT",Agxanazol 200/150 SC 20 X 250 ml*,Btl,3225,20
"Sinergi Chem Indonesia, PT",Agxanazol 200/150 SC 50 X 100 ml*,Btl,2214,50
"Advansia Indotani, PT",Ajin 70 WP 20 X 20 X 25 gr*,Pack,0,400
"Advansia Indotani, PT",Akalis 550 SC 10 X 1 ltr,Btl,283,10
"Advansia Indotani, PT",Akalis 550 SC 20 X 500 ml,Btl,2167,20
"Advansia Indotani, PT",Akalis 550 SC 40 X 250 ml,Btl,1648,40
"Maju Makmur Utomo, PT",Akrostar 40 WP 100 X 100 gr*,Pack,727,100
"Maju Makmur Utomo, PT",Akrostar 40 WP 100 X 5 gr*,Pack,800,100
"Maju Makmur Utomo, PT",Akrostar 40 WP 50 X 20 gr (Sample),Pack,0,50
"Maju Makmur Utomo, PT",Akrostar 40 WP 60 X 40 gr*,Pack,590,60
"Asia Gala Kimia, PT",Alamo 350 SC 20 X 500 ml*,Btl,0,20
"Asia Gala Kimia, PT",Alamo 350 SC 48 X 100 ml*,Btl,0,48
"Agro Dynamics Indo, PT",Alat Kocor Pupuk Cair Jitu 20 Ltr*,Pcs,1,1
"Imta Sukses Abadi, PT",Alat Kocor Pupuk Cair Quda Karisma*,Pcs,0,1
"Imta Sukses Abadi, PT",Alat Kocor Pupuk Cair Satagro 25 ltr,Pcs,76,1
"Imta Sukses Abadi, PT",Alat Kocor Pupuk Padat Quda Karisma*,Pcs,0,1
"Sarana Tani Makmur, CV",Alat Kocor Pupuk Padat Satagro 25 ltr*,Pcs,0,1
"Star Metal Ware Industry, PT",Alat Pengikat Tanaman Yoto,Pcs,0,1
"Star Metal Ware Industry, PT",Alat Pengikat Tanaman Yoto 20 X 1 pcs*,Pcs,0,20
"Star Metal Ware Industry, PT",Alat Service YT 5L / 7L,Pcs,20,1
"Imta Sukses Abadi, PT",Alat Tanam Jagung 1 Output Satagro MTB-006 6 X 1 pcs,Pcs,1467,6
"Imta Sukses Abadi, PT",Alat Tanam Roll MTB-008 SS,Pcs,73,1
"Imta Sukses Abadi, PT",Alat Tanam Roll MTB-010 SS,Pcs,31,1
"Maju Makmur Utomo, PT",Alexis 70 WP 15 X 800 gr*,Pack,0,15
"Maju Makmur Utomo, PT",Alexis 70 WP 30 X 400 gr*,Pack,0,30
"Agro Guna Makmur, PT",Alfatox 50 EC 20 X 400 ml (AGM)*,Btl,3740,20
"Agro Guna Makmur, PT",Alfatox 50 EC 40 X 200 ml (AGM)*,Btl,2828,40
"Agro Guna Makmur, PT",Alfatox 50 EC 50 X 80 ml (AGM)*,Btl,12584,50
"Deli Standart, PT",Ali-ron 20 WG 10 X 20 X 5 gr,Pack,0,200
"Syngenta Indonesia, PT",Alika 247 ZC 100 X 50 ml,Btl,10490,100
"Syngenta Indonesia, PT",Alika 247 ZC 40 X 250 ml,Btl,3988,40
"Syngenta Indonesia, PT",Alika 247 ZC 50 X 100 ml,Btl,9849,50
"Sinar General Industries, PT",Almix 247 ZC 100 X 50 ml*,Btl,0,100
"Sinar General Industries, PT",Almix 247 ZC 40 X 250 ml*,Btl,0,40
"Sinar General Industries, PT",Almix 247 ZC 50 X 100 ml*,Btl,0,50
"Sari Kresna Kimia, PT",Amabas 500 EC 16 X 1 ltr*,Btl,1332,16
"Sari Kresna Kimia, PT",Amabas 500 EC 20 X 400 ml*,Btl,1262,20
"Artha Buana Mandiri/Graha Niaga Mandiri, CV",Amazone 80 EC 40 X 200 ml*,Btl,204,40
"Artha Buana Mandiri/Graha Niaga Mandiri, CV",Amazone 80 EC 50 X 80 ml*,Btl,0,50
"Bioworld Biosciencen ML, PT",Ambest 100 ME 40 X 250 ml,Btl,806,40
"Bioworld Biosciencen ML, PT",Ambest 100 ME 50 X 100 ml,Btl,425,50
"Adil Makmur Fajar, PT",Amco Up 486 SL 20 ltr*,Pail,206,1
"Adil Makmur Fajar, PT",Amco Up 486 SL 20 X 1 ltr*,Btl,9934,20
"Adil Makmur Fajar, PT",Amco Up 486 SL 4 X 5 ltr*,Gal,860,4
"Adil Makmur Fajar, PT",Amcopyr 670 EC 50 X 100 ml,Btl,0,50
"Adil Makmur Fajar, PT",Amcoquat 135 SL 20 ltr,Pail,0,1
"Adil Makmur Fajar, PT",Amcoquat 135 SL 20 X 1 ltr,Btl,0,20
"Adil Makmur Fajar, PT",Amcoquat 135 SL 4 X 5 ltr,Gal,0,4
"Adil Makmur Fajar, PT",Amcoron 80 WP 20 X 1 kg,Pack,0,20
"Adil Makmur Fajar, PT",Amcoron 80 WP 20 X 1 kg*,Pack,86,20
"Adil Makmur Fajar, PT",Amcoxone 276 SL 20 ltr (Coklat),Pail,0,1
sarana promosi,Amcoxone 276 SL 20 X 1 ltr (Coklat),Btl,0,20
"Adil Makmur Fajar, PT",Amcoxone 276 SL 4 X 5 ltr (Coklat),Gal,0,4
"Inter Agro Indonesia, PT",Amegu 200 SL 20 X 1 ltr*,Btl,2801,20
"Cheil Jedang Indonesia, PT",Amiboost Anti Stress 10 X 1 ltr*,Btl,385,10
"Cheil Jedang Indonesia, PT",Amiboost Anti Stress 20 X 250 ml (Sample),Btl,335,20
"Cheil Jedang Indonesia, PT",Amiboost Anti Stress 20 X 500 ml*,Btl,641,20
"Cheil Jedang Indonesia, PT",Amiboost Generative 10 X 1 ltr*,Btl,269,10
"Cheil Jedang Indonesia, PT",Amiboost Generative 20 X 250 ml,Btl,265,20
"Cheil Jedang Indonesia, PT",Amiboost Generative 20 X 500 ml*,Btl,567,20
"Cheil Jedang Indonesia, PT",Amiboost Vegetative 10 X 1 ltr*,Btl,309,10
"Cheil Jedang Indonesia, PT",Amiboost Vegetative 20 X 250 ml,Btl,185,20
"Cheil Jedang Indonesia, PT",Amiboost Vegetative 20 X 500 ml*,Btl,405,20
"Trimarga Nusantara Indonesia, PT",Amichlor 400 EC 100 ml,Btl,11,1
"Agro Guna Makmur, PT",Aminosong 20 X 500 ml (AGM)*,Btl,0,20
"Agro Guna Makmur, PT",Aminosong Mango 10 X 1 ltr (AGM),Btl,100,10
sarana promosi,Aminosong Mango 20 X 500 ml (AGM),Pcs,0,20
"Agro Guna Makmur, PT",Aminosong Mango 20 X 500 ml (AGM),Btl,199,20
"Agro Guna Makmur, PT",Aminosong Mango 500 ml (AGM) (Sample),Btl,4,1
"Syngenta Indonesia, PT",Amistartop 325 SC 100 X 50 ml,Btl,22,100
"Syngenta Indonesia, PT",Amistartop 325 SC 20 X 250 ml,Btl,47671,20
"Syngenta Indonesia, PT",Amistartop 325 SC 50 X 100 ml,Btl,21233,50
"Bioworld Biosciencen ML, PT",Amitage 200 EC 20 X 500 ml,Btl,0,20
"Bina Guna Kimia, PT",Ammate 150 EC 20 X 100 ml (FMC),Btl,0,20
"Bina Guna Kimia, PT",Ammate 150 EC 40 X 50 ml (FMC),Btl,0,40
"Advansia Indotani, PT",Amolin 300 EC 100 X 100 ml*,Btl,10052,100
"Advansia Indotani, PT",Amolin 300 EC 40 X 250 ml*,Btl,5538,40
"Mitra Kreasi Dharma, PT",Amora 150 SL 15 X 1 ltr,Btl,0,15
"Mitra Kreasi Dharma, PT",Amora 150 SL 20 X 500 ml,Btl,0,20
"Advansia Indotani, PT",Amotan Gold 325 SC 100 X 100 ml,Btl,0,100
"Advansia Indotani, PT",Amotan Gold 325 SC 40 X 250 ml,Btl,0,40
"Tiga Muara Emas Makmur, PT",Ampang 240 SL 20 ltr*,Pail,83,1
"Tiga Muara Emas Makmur, PT",Ampang 240 SL 20 X 1 ltr*,Btl,2825,20
"Tiga Muara Emas Makmur, PT",Ampang 240 SL 4 X 5 ltr*,Gal,144,4
"Advansia Indotani, PT",Amuron 70 EC 100 X 100 ml,Btl,0,100
"Advansia Indotani, PT",Amuron 70 EC 100 X 100 ml*,Btl,706,100
"Advansia Indotani, PT",Amuron 70 EC 40 X 250 ml*,Pcs,210,40
"Advansia Indotani, PT",Amuron 70 EC 40 X 250 ml*,Btl,210,40
"Mitra Kreasi Dharma, PT",Android 72 EC 20 X 200 ml*,Btl,168,20
"Mitra Kreasi Dharma, PT",Android 72 EC 20 X 400 ml*,Btl,230,20
"Mitra Kreasi Dharma, PT",Android 72 EC 50 X 80 ml*,Btl,1115,50
sarana promosi,"Android TV Coocaa 32""",Pcs,0,1
sarana promosi,"Android TV Aqua 32""",Pcs,0,1
"Maju Makmur Utomo, PT",Aneto 0.5 G 10 X 1 kg (M2U)*,Pack,50,10
"Maju Makmur Utomo, PT",Aneto 50 EC 30 X 500 ml (M2U)*,Pcs,0,30
"Maju Makmur Utomo, PT",Aneto 50 EC 30 X 500 ml + Neptune 8 gr (M2U)*,Btl,1217,30
"Maju Makmur Utomo, PT",Aneto 50 EC 50 X 100 ml (M2U)*,Btl,1072,50
"Maju Makmur Utomo, PT",Aneto 50 EC 50 X 250 ml + Neptune 8 gr (M2U)*,Btl,726,50
"Advansia Indotani, PT",Anmi 100 SC 40 X 250 ml,Btl,200,40
"Advansia Indotani, PT",Anphony 20 X 250 ml,Btl,0,20
"Bayer Indonesia, PT",Antracol 70 WP 12 X 1 kg,Pack,0,12
"Bayer Indonesia, PT",Antracol 70 WP 20 X 500 gr,Pack,177,20
"Bayer Indonesia, PT",Antracol 70 WP 40 X 250 gr,Pack,360,40
"Syngenta Indonesia, PT",Anvil 50 SC 10 X 1 ltr,Btl,0,10
"Syngenta Indonesia, PT",Anvil 50 SC 40 X 250 ml,Btl,20,40
"Advansia Indotani, PT",Apison 51.5 DG 100 X 100 gr*,Pack,0,100
"Advansia Indotani, PT",Apison 51.5 DG 20 X 20 X 25 gr*,Pack,0,400
No Name,Apoge 25 Premium Padi 30 X 250 gr,Pack,0,30
"Petrokimia Kayaku, PT",Applaud 10 WP 20 X 5 X 100 gr,Pack,6291,100
"Petrokimia Kayaku, PT",Applaud 10 WP 25 X 400 gr,Pack,6963,25
"Royal Agro Indonesia, PT",Apropo 200 SE 100 X 60 ml,Btl,0,100
"Royal Agro Indonesia, PT",Apropo 200 SE 40 X 250 ml,Btl,0,40
"Advansia Indotani, PT",Arendi 20/10 WP 20 X 20 X 25 gr,Btl,38175,400
"Advansia Indotani, PT",Arendi 20/10 WP 20 X 20 X 25 gr,Pack,38175,400
"Artha Buana Mandiri/Graha Niaga Mandiri, CV",Arizona 55 EC 50 X 80 ml,Btl,11,50
"Mitra Artha Sejati, PT",Arizona 55 EC 80 ml (Sample),Btl,2,1
sarana promosi,Arma 48/4 WP 20 X 500 gr,Pack,0,20
"Agro Natural Technology, PT",Arma 48/4 WP 20 X 500 gr*,Pack,1491,20
"Agro Natural Technology, PT",Arma 52 WP 20 X 500 gr (Sample),Pack,7,20
"Mitra Indotani Abadi, PT",Armeira 30 WG 10 X 20 X 50 gr*,Pack,25096,200
"Bina Guna Kimia, PT",Arrivo 30 EC 100 X 100 ml,Btl,0,100
"Bina Guna Kimia, PT",Arrivo 30 EC 2 X 24 X 250 ml,Btl,0,48
"Bina Guna Kimia, PT",Arrivo 30 EC 24 X 500 ml,Btl,0,24
LTS PT,Asam Amino (Sample),Btl,7,1
"Tunas Harapan Murni, PT",Asetop 30 EC 20 X 500 ml*,Btl,690,20
"Tunas Harapan Murni, PT",Asetop 30 EC 40 X 100 ml*,Btl,1930,40
"Deli Standart, PT",Asetor 250 EC 40 X 250 ml*,Btl,1011,40
"Deli Standart, PT",Asetor 250 EC 50 X 80 ml*,Btl,0,50
"Asiana Chemicalindo Lestari, PT",Asia Top 288 SL 20 ltr*,Pail,77,1
"Asiana Chemicalindo Lestari, PT",Asia Top 288 SL 20 X 1 ltr*,Btl,5040,20
"Asiana Chemicalindo Lestari, PT",Asia Top 288 SL 4 X 5 ltr*,Gal,372,4
"Asiana Chemicalindo Lestari, PT",Asia Top 288 SL 40 X 500 ml,Btl,250,40
"Asiana Chemicalindo Lestari, PT",Asiacol 70 WP 12 X 1 kg*,Pack,116,12
"Asiana Chemicalindo Lestari, PT",Asiacol 70 WP 20 X 250 gr*,Pack,446,20
"Asiana Chemicalindo Lestari, PT",Asiacol 70 WP 20 X 500 gr*,Pack,60,20
"Advansia Indotani, PT",Aslinya 75 WP 100 X 100 gr,Pack,2191,100
"Advansia Indotani, PT",Aslinya 75 WP 20 X 20 X 25 gr,Pack,7051,400
"Nufarm Indonesia, PT",Associate 200 SC 20 X 250 ml (Sample),Btl,0,20
"Nufarm Indonesia, PT",Associate 200 SC 20 X 250 ml*,Btl,4946,20
"Nufarm Indonesia, PT",Associate 200 SC 50 X 80 ml*,Btl,6052,50
"Sinar General Industries, PT",Astana 85 WP 100 X 50 gr,Pack,0,100
"Sinar General Industries, PT",Astana 85 WP 20 X 10 X 15 gr,Pack,0,200
"Sinar General Industries, PT",Astana 85 WP 50 X 100 gr*,Pack,885,50
"Advansia Indotani, PT",Athos 240 SC 100 X 100 ml*,Btl,0,100
"Advansia Indotani, PT",Athos 240 SC 40 X 250 ml*,Btl,0,40
"Advansia Indotani, PT",Atnimes 200/20/40 OD 10 X 1 ltr,Btl,0,10
"Advansia Indotani, PT",Atnimes 200/20/40 OD 20 X 500 ml,Btl,0,20
"Advansia Indotani, PT",Atnimes 200/20/40 OD 40 X 250 ml,Btl,0,40
"Mitoku Sukses Makmur, PT",Atonik 6.0 L 15 X 500 ml,Btl,21197,15
"Mitoku Sukses Makmur, PT",Atonik 6.0 L 30 X 250 ml,Btl,3695,30
"Mitoku Sukses Makmur, PT",Atonik 6.0 L 50 X 100 ml,Btl,23105,50
"Nufarm Indonesia, PT",Atramix 210 SC 20 X 500 ml,Btl,0,20
"Tanindo Intertraco, PT",Aurora 70 WP 20 X 800 gr,Pack,264,20
"Saprotan Utama, CV",Avidor 25 WP 4 X 25 X 100 gr,Pack,56475,100
"Tunas Harapan Murni, PT",Avor 40 X 100 ml*,Btl,0,40
"Jawa Agrindo Internasional, PT",Axial 60/25 EC 40 X 200 ml,Btl,1000,40
"Advansia Indotani, PT",Ayuna 50 EC 40 X 250 ml,Btl,115,40
"Advansia Indotani, PT",Azatin 500 SC 40 X 250 ml*,Btl,0,40
"Advansia Indotani, PT",Aziziah 300/10 SC 20 X 500 ml,Btl,240,20
"Sinar Agro Kimia Indonesia, CV",Aztro 80 WP 10 X 10 X 50 gr,Pack,400,100
No Name,Baalpoint Kompas,Pcs,0,1
"Sari Kresna Kimia, PT",Bablass 490 SL 20 ltr + 20 pack Metsul 5 gr,Pail,0,1
"Sari Kresna Kimia, PT",Bablass 490 SL 20 X 1 ltr + 1 pack Metsul 5 gr,Btl,0,20
"Sari Kresna Kimia, PT",Bablass 490 SL 20 X 500 ml + Metsul 5 gr,Btl,0,20
"Sari Kresna Kimia, PT",Bablass 490 SL 4 X 5 ltr + 5 pack Metsul 5 gr,Gal,0,4
"Lestari Inti Agro, CV",Bactocyn 150 AL 100 X 100 ml*,Btl,9932,100
"Lestari Inti Agro, CV",Bactocyn 150 AL 50 X 200 ml*,Btl,9904,50
sarana promosi,Bafin 3 In 1 18 SL 500 ml,Btl,0,1
sarana promosi,Bag Jagung Q235 - 1 kg,Pcs,0,1
"Surabaya Perdana Rotopack, PT",Bag NPK Novatec 5 Kg,Pcs,45597,1
No Name,Baju Batik,Pcs,0,1
No Name,Baju Koko,Pcs,0,1
"Zenith Cropsciences Indonesia, PT",Baledo 250/50 SC 40 X 100 ml*,Btl,509,40
"Zenith Cropsciences Indonesia, PT",Baledo 250/50 SC 40 X 250 ml,Btl,578,40
"Maju Makmur Utomo, PT",Bamex 18 EC 100 X 50 ml (M2U),Btl,2146,100
"Maju Makmur Utomo, PT",Bamex 18 EC 20 X 200 ml (M2U),Btl,811,20
"Maju Makmur Utomo, PT",Bamex 18 EC 50 X 100 ml (M2U),Btl,4583,50
sarana promosi,Banner Gamectin,Pcs,0,1
sarana promosi,Banner Kecil Icemut,Pcs,0,1
sarana promosi,Banner Qiuvita 2 X 1,Pcs,0,1
"Berbak Agro Sejati, PT",Basceper 50 EC 50 X 100 ml,Btl,0,50
"Behn Meyer AgriCare, PT",Basfoliar Aktif 20 X 500 ml*,Btl,206,20
"Behn Meyer AgriCare, PT",Basfoliar Avant Natur 20 X 500 ml*,Btl,0,20
"Behn Meyer AgriCare, PT",Basfoliar Combi Stipp 20 X 500 ml*,Btl,1087,20
"Behn Meyer AgriCare, PT",Basfoliar Klep Premium 20 X 500 ml*,Btl,317,20
"Berbak Agro Sejati, PT",Basgent 55 SC 100 X 50 ml*,Btl,1206,100
"Berbak Agro Sejati, PT",Basgent 55 SC 20 X 500 ml*,Btl,165,20
"Berbak Agro Sejati, PT",Basgent 55 SC 50 X 100 ml*,Btl,0,50
"Berbak Agro Sejati, PT",Basgent 55 SC 50 X 250 ml*,Btl,1908,50
"Centa Brasindo Abadi, PT",Basis 150 SL 20 X 1 ltr,Btl,0,20
"Berbak Agro Sejati, PT",Basrata 150 SL 20 X 1 ltr*,Btl,1785,20
"Berbak Agro Sejati, PT",Basrata 150 SL 20 X 500 ml*,Btl,79,20
"Berbak Agro Sejati, PT",Basrata 150 SL 50 X 250 ml*,Btl,620,50
"Agroiris Crop Protection Indonesia, PT",Bastnate 200 SL 12 X 1 ltr*,Btl,216,12
"Sarana Tani Makmur, CV","Battery 12V1, 3AH/20HR",Pcs,8,1
"Widjaya, UD",Baut Bersayap/Kipas,Pcs,100,1
"Golden Agin I, PT",Baut Bintang 17 Lt,Pcs,18,1
"Golden Agin I, PT",Baut Kupu-Kupu,Pcs,6,1
"Benih Citra Asia, PT",Bawang Bahana 12 X 10 X 20 gr,Pack,0,120
"Benih Citra Asia, PT",Bayam Amarin,Kg,0,1
"Benih Citra Asia, PT",Bayam Amarin 30 X 500 gr,Pack,0,30
sarana promosi,Bayam Belang 1 kg,Pack,0,1
"Benih Citra Asia, PT",Bayam Belang 2 kg,Pack,0,1
"Benih Citra Asia, PT",Bayam Belang 30 X 500 gr,Pack,0,30
"Benih Citra Asia, PT",Bayam Belang 35 X 500 gr,Pack,0,35
"Benih Citra Asia, PT",Bayam Belang 90 X 100 gr,Pack,0,90
"Bisi International, Tbk",Bayam Bisi 40 X 500 gr,Pack,0,40
"Bayer Indonesia, PT",Baycarb 500 EC 20 X 500 ml,Btl,2709,20
"Bayer Indonesia, PT",Bayfolan 40 X 250 ml,Btl,0,40
